156;https://virsikirja.fi/virsi-156-hautaan-kaikki-kaatuu-kerran/;Hautaan kaikki kaatuu kerran;105823;106602
157;https://virsikirja.fi/virsi-157-maailma-taynna-turhuuttaan/;Maailma täynnä turhuuttaan;106603;107353
158;https://virsikirja.fi/virsi-158-vihan-paiva-kauhistava/;Vihan päivä kauhistava!;107354;108278
159;https://virsikirja.fi/virsi-159-ken-jumalan-tuomion-torjua-voi/;Ken Jumalan tuomion torjua voi;108279;109042
160;https://virsikirja.fi/virsi-160-kun-luova-tahto-kaikkeuden-herran/;Kun luova tahto kaikkeuden Herran;109043;109651
161;https://virsikirja.fi/virsi-161-vain-hetki-herra-kaataa/;Vain hetki, Herra kaataa;109652;110009
162;https://virsikirja.fi/virsi-162-kristus-kuningas-kaikkivaltias/;Kristus-kuningas, kaikkivaltias;110010;110648
163;https://virsikirja.fi/virsi-163-heratkaa-niin-huuto-kaikaa/;Herätkää! niin huuto kaikaa;110649;111074
164;https://virsikirja.fi/virsi-164-on-kristus-kirkon-herra/;On Kristus kirkon Herra;111075;111767
165;https://virsikirja.fi/virsi-165-on-suuri-ihme-seurakunta-herran/;On suuri ihme seurakunta Herran!;111768;112262
166;https://virsikirja.fi/virsi-166-on-hengissa-maa/;On hengissä maa;112263;113118
167;https://virsikirja.fi/virsi-167-uskomme-jumalaan/;Uskomme Jumalaan;113119;114017
168;https://virsikirja.fi/virsi-168-suo-herra-sama-henki-meille/;Suo, Herra, sama Henki meille;114018;115039
169;https://virsikirja.fi/virsi-169-muista-herra-kristus-pyha/;Muista, Herra Kristus pyhä;115040;115630
170;https://virsikirja.fi/virsi-170-jumala-ompi-linnamme/;Jumala ompi linnamme;115631;116277
171;https://virsikirja.fi/virsi-171-mina-uskon-isaan-herraan-jumalaamme/;Minä uskon Isään, Herraan Jumalaamme;116278;116901
172;https://virsikirja.fi/virsi-172-nyt-kansat-kaikki-laulakaa/;Nyt kansat kaikki laulakaa;116902;117320
173;https://virsikirja.fi/virsi-173-ilmoita-herramme-voimasi-meille/;Ilmoita, Herramme, voimasi meille;117321;118283
174;https://virsikirja.fi/virsi-174-viela-herra-kutsut-meita/;Vielä, Herra, kutsut meitä;118284;118887
175;https://virsikirja.fi/virsi-175-seurakunta-koolla-on/;Seurakunta koolla on;118888;119579
